participant,exp,language,step_cont,response,l1,l2
5d7c7425c0d7db00187b1199,stops,spanish,-30,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,40,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,25,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,35,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-35,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,45,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,15,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,50,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-25,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,10,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-15,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,20,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,30,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-25,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,40,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,15,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,50,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-35,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-30,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-10,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,35,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,30,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-20,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,25,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,10,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,20,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-5,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,45,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-15,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,50,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-30,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,45,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,35,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-35,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-10,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,30,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-15,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,10,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,40,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,25,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-20,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,15,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,20,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-25,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-10,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,25,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-20,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-15,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,30,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-35,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,35,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-25,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,40,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-30,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,10,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,45,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,15,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,50,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,20,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,40,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,20,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,45,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-10,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,50,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,25,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-25,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-5,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,15,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-20,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,10,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,35,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-35,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,30,1,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-30,0,Spanish,English
5d7c7425c0d7db00187b1199,stops,spanish,-15,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,11,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,2,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,6,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,9,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,4,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,1,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,7,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,3,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,8,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,5,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,8,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,1,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,6,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,2,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,3,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,7,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,9,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,4,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,5,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,11,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,3,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,11,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,1,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,6,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,4,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,9,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,2,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,5,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,7,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,8,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,9,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,7,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,1,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,3,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,11,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,6,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,4,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,8,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,5,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,2,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,5,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,2,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,7,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,4,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,8,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,1,0,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,6,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,11,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,9,1,Spanish,English
5d97bf1cfaa2860015b165a6,vowels,spanish,3,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,40,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,45,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-5,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,30,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,25,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-25,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-20,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,35,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,50,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,35,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-20,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,25,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,15,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,45,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-25,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,50,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,10,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,40,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,30,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,40,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,30,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-10,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,45,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,50,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-15,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,25,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,35,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,5,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-25,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-15,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-25,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,25,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,10,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,50,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,40,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-20,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-10,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,45,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,5,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,35,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,25,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-20,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,15,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-30,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,30,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-25,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,20,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,40,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-35,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-5,0,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,-10,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,45,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,50,1,Spanish,English
5d97bf1cfaa2860015b165a6,stops,spanish,5,0,Spanish,English
5dab79a5525a7600139cd31e,vowels,spanish,1,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,6,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,7,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,9,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,2,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,8,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,3,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,4,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,11,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,1,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,4,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,11,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,8,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,6,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,9,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,2,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,3,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,7,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,3,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,9,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,7,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,11,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,2,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,8,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,4,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,1,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,6,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,3,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,1,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,7,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,4,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,8,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,6,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,9,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,2,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,11,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,1,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,11,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,2,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,6,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,4,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,9,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,8,1,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,3,0,English,Spanish
5dab79a5525a7600139cd31e,vowels,spanish,7,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,30,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,40,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,50,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-15,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,45,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,40,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,15,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-5,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-20,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,25,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,50,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,45,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,5,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,45,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,50,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,35,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,40,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,40,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,45,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,50,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-10,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,25,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,10,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,15,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-15,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,40,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-5,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,20,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-10,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,25,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,50,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,45,1,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,35,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-20,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-30,0,English,Spanish
5dab79a5525a7600139cd31e,stops,spanish,-35,1,English,Spanish
