"","participant","exp","language","step_cont","response","l1","l2","step_std"
"306","5a56481276d1c60001aaeb61","vowels","english",9,1,"Spanish","English",0.087519656348103
"307","5a56481276d1c60001aaeb61","vowels","english",4,1,"Spanish","English",-0.152384339888053
"308","5a56481276d1c60001aaeb61","vowels","english",3,0,"Spanish","English",-0.200365139135284
"309","5a56481276d1c60001aaeb61","vowels","english",8,1,"Spanish","English",0.0395388571008718
"310","5a56481276d1c60001aaeb61","vowels","english",2,0,"Spanish","English",-0.248345938382515
"311","5a56481276d1c60001aaeb61","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"312","5a56481276d1c60001aaeb61","vowels","english",1,0,"Spanish","English",-0.296326737629746
"313","5a56481276d1c60001aaeb61","vowels","english",5,1,"Spanish","English",-0.104403540640822
"314","5a56481276d1c60001aaeb61","vowels","english",3,1,"Spanish","English",-0.200365139135284
"315","5a56481276d1c60001aaeb61","vowels","english",9,1,"Spanish","English",0.087519656348103
"316","5a56481276d1c60001aaeb61","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"317","5a56481276d1c60001aaeb61","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"318","5a56481276d1c60001aaeb61","vowels","english",2,0,"Spanish","English",-0.248345938382515
"319","5a56481276d1c60001aaeb61","vowels","english",5,1,"Spanish","English",-0.104403540640822
"320","5a56481276d1c60001aaeb61","vowels","english",8,1,"Spanish","English",0.0395388571008718
"321","5a56481276d1c60001aaeb61","vowels","english",4,1,"Spanish","English",-0.152384339888053
"322","5a56481276d1c60001aaeb61","vowels","english",11,1,"Spanish","English",0.183481254842565
"323","5a56481276d1c60001aaeb61","vowels","english",10,1,"Spanish","English",0.135500455595334
"324","5a56481276d1c60001aaeb61","vowels","english",1,0,"Spanish","English",-0.296326737629746
"325","5a56481276d1c60001aaeb61","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"326","5a56481276d1c60001aaeb61","vowels","english",9,1,"Spanish","English",0.087519656348103
"327","5a56481276d1c60001aaeb61","vowels","english",1,0,"Spanish","English",-0.296326737629746
"328","5a56481276d1c60001aaeb61","vowels","english",8,1,"Spanish","English",0.0395388571008718
"329","5a56481276d1c60001aaeb61","vowels","english",11,1,"Spanish","English",0.183481254842565
"330","5a56481276d1c60001aaeb61","vowels","english",10,1,"Spanish","English",0.135500455595334
"331","5a56481276d1c60001aaeb61","vowels","english",4,1,"Spanish","English",-0.152384339888053
"332","5a56481276d1c60001aaeb61","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"333","5a56481276d1c60001aaeb61","vowels","english",3,1,"Spanish","English",-0.200365139135284
"334","5a56481276d1c60001aaeb61","vowels","english",5,1,"Spanish","English",-0.104403540640822
"335","5a56481276d1c60001aaeb61","vowels","english",2,0,"Spanish","English",-0.248345938382515
"336","5a56481276d1c60001aaeb61","stops","english",-20,0,"Spanish","English",-1.3039235218216
"337","5a56481276d1c60001aaeb61","stops","english",-15,0,"Spanish","English",-1.06401952558544
"338","5a56481276d1c60001aaeb61","stops","english",25,1,"Spanish","English",0.855212444303801
"339","5a56481276d1c60001aaeb61","stops","english",30,1,"Spanish","English",1.09511644053996
"340","5a56481276d1c60001aaeb61","stops","english",-5,0,"Spanish","English",-0.584211533113133
"341","5a56481276d1c60001aaeb61","stops","english",45,0,"Spanish","English",1.81482842924842
"342","5a56481276d1c60001aaeb61","stops","english",-30,0,"Spanish","English",-1.78373151429391
"343","5a56481276d1c60001aaeb61","stops","english",5,1,"Spanish","English",-0.104403540640822
"344","5a56481276d1c60001aaeb61","stops","english",40,1,"Spanish","English",1.57492443301227
"345","5a56481276d1c60001aaeb61","stops","english",20,1,"Spanish","English",0.615308448067646
"346","5a56481276d1c60001aaeb61","stops","english",-10,0,"Spanish","English",-0.824115529349289
"347","5a56481276d1c60001aaeb61","stops","english",50,0,"Spanish","English",2.05473242548458
"348","5a56481276d1c60001aaeb61","stops","english",10,1,"Spanish","English",0.135500455595334
"349","5a56481276d1c60001aaeb61","stops","english",35,1,"Spanish","English",1.33502043677611
"350","5a56481276d1c60001aaeb61","stops","english",-25,0,"Spanish","English",-1.54382751805776
"351","5a56481276d1c60001aaeb61","stops","english",-35,0,"Spanish","English",-2.02363551053007
"352","5a56481276d1c60001aaeb61","stops","english",15,1,"Spanish","English",0.37540445183149
"353","5a56481276d1c60001aaeb61","stops","english",-10,0,"Spanish","English",-0.824115529349289
"354","5a56481276d1c60001aaeb61","stops","english",40,1,"Spanish","English",1.57492443301227
"355","5a56481276d1c60001aaeb61","stops","english",10,1,"Spanish","English",0.135500455595334
"356","5a56481276d1c60001aaeb61","stops","english",-20,0,"Spanish","English",-1.3039235218216
"357","5a56481276d1c60001aaeb61","stops","english",-15,0,"Spanish","English",-1.06401952558544
"358","5a56481276d1c60001aaeb61","stops","english",45,1,"Spanish","English",1.81482842924842
"359","5a56481276d1c60001aaeb61","stops","english",25,1,"Spanish","English",0.855212444303801
"360","5a56481276d1c60001aaeb61","stops","english",30,0,"Spanish","English",1.09511644053996
"361","5a56481276d1c60001aaeb61","stops","english",35,1,"Spanish","English",1.33502043677611
"362","5a56481276d1c60001aaeb61","stops","english",-30,0,"Spanish","English",-1.78373151429391
"363","5a56481276d1c60001aaeb61","stops","english",-5,0,"Spanish","English",-0.584211533113133
"364","5a56481276d1c60001aaeb61","stops","english",-25,0,"Spanish","English",-1.54382751805776
"365","5a56481276d1c60001aaeb61","stops","english",5,1,"Spanish","English",-0.104403540640822
"366","5a56481276d1c60001aaeb61","stops","english",20,1,"Spanish","English",0.615308448067646
"367","5a56481276d1c60001aaeb61","stops","english",-35,0,"Spanish","English",-2.02363551053007
"368","5a56481276d1c60001aaeb61","stops","english",50,0,"Spanish","English",2.05473242548458
"369","5a56481276d1c60001aaeb61","stops","english",15,1,"Spanish","English",0.37540445183149
"370","5a56481276d1c60001aaeb61","stops","english",40,1,"Spanish","English",1.57492443301227
"371","5a56481276d1c60001aaeb61","stops","english",15,1,"Spanish","English",0.37540445183149
"372","5a56481276d1c60001aaeb61","stops","english",-30,0,"Spanish","English",-1.78373151429391
"373","5a56481276d1c60001aaeb61","stops","english",45,1,"Spanish","English",1.81482842924842
"374","5a56481276d1c60001aaeb61","stops","english",10,0,"Spanish","English",0.135500455595334
"375","5a56481276d1c60001aaeb61","stops","english",25,0,"Spanish","English",0.855212444303801
"376","5a56481276d1c60001aaeb61","stops","english",-15,0,"Spanish","English",-1.06401952558544
"377","5a56481276d1c60001aaeb61","stops","english",20,0,"Spanish","English",0.615308448067646
"378","5a56481276d1c60001aaeb61","stops","english",-5,1,"Spanish","English",-0.584211533113133
"379","5a56481276d1c60001aaeb61","stops","english",35,1,"Spanish","English",1.33502043677611
"380","5a56481276d1c60001aaeb61","stops","english",-20,0,"Spanish","English",-1.3039235218216
"381","5a56481276d1c60001aaeb61","stops","english",-35,0,"Spanish","English",-2.02363551053007
"382","5a56481276d1c60001aaeb61","stops","english",5,1,"Spanish","English",-0.104403540640822
"383","5a56481276d1c60001aaeb61","stops","english",30,0,"Spanish","English",1.09511644053996
"384","5a56481276d1c60001aaeb61","stops","english",-25,0,"Spanish","English",-1.54382751805776
"385","5a56481276d1c60001aaeb61","stops","english",50,0,"Spanish","English",2.05473242548458
"386","5a56481276d1c60001aaeb61","stops","english",-10,0,"Spanish","English",-0.824115529349289
"387","5a56481276d1c60001aaeb61","stops","english",50,1,"Spanish","English",2.05473242548458
"388","5a56481276d1c60001aaeb61","stops","english",45,1,"Spanish","English",1.81482842924842
"389","5a56481276d1c60001aaeb61","stops","english",-20,0,"Spanish","English",-1.3039235218216
"390","5a56481276d1c60001aaeb61","stops","english",-35,0,"Spanish","English",-2.02363551053007
"391","5a56481276d1c60001aaeb61","stops","english",25,0,"Spanish","English",0.855212444303801
"392","5a56481276d1c60001aaeb61","stops","english",20,0,"Spanish","English",0.615308448067646
"393","5a56481276d1c60001aaeb61","stops","english",40,1,"Spanish","English",1.57492443301227
"394","5a56481276d1c60001aaeb61","stops","english",15,1,"Spanish","English",0.37540445183149
"395","5a56481276d1c60001aaeb61","stops","english",35,0,"Spanish","English",1.33502043677611
"396","5a56481276d1c60001aaeb61","stops","english",-30,0,"Spanish","English",-1.78373151429391
"397","5a56481276d1c60001aaeb61","stops","english",30,0,"Spanish","English",1.09511644053996
"398","5a56481276d1c60001aaeb61","stops","english",-10,0,"Spanish","English",-0.824115529349289
"399","5a56481276d1c60001aaeb61","stops","english",-5,1,"Spanish","English",-0.584211533113133
"400","5a56481276d1c60001aaeb61","stops","english",5,1,"Spanish","English",-0.104403540640822
"401","5a56481276d1c60001aaeb61","stops","english",10,1,"Spanish","English",0.135500455595334
"402","5a56481276d1c60001aaeb61","stops","english",-15,0,"Spanish","English",-1.06401952558544
"403","5a56481276d1c60001aaeb61","stops","english",-25,0,"Spanish","English",-1.54382751805776
"404","5a56481276d1c60001aaeb61","stops","english",40,1,"Spanish","English",1.57492443301227
"405","5a56481276d1c60001aaeb61","stops","english",-20,0,"Spanish","English",-1.3039235218216
"406","5a56481276d1c60001aaeb61","stops","english",-30,0,"Spanish","English",-1.78373151429391
"407","5a56481276d1c60001aaeb61","stops","english",20,1,"Spanish","English",0.615308448067646
"408","5a56481276d1c60001aaeb61","stops","english",15,1,"Spanish","English",0.37540445183149
"409","5a56481276d1c60001aaeb61","stops","english",-15,0,"Spanish","English",-1.06401952558544
"410","5a56481276d1c60001aaeb61","stops","english",25,1,"Spanish","English",0.855212444303801
"411","5a56481276d1c60001aaeb61","stops","english",5,1,"Spanish","English",-0.104403540640822
"412","5a56481276d1c60001aaeb61","stops","english",10,1,"Spanish","English",0.135500455595334
"413","5a56481276d1c60001aaeb61","stops","english",-10,0,"Spanish","English",-0.824115529349289
"414","5a56481276d1c60001aaeb61","stops","english",-5,0,"Spanish","English",-0.584211533113133
"415","5a56481276d1c60001aaeb61","stops","english",50,0,"Spanish","English",2.05473242548458
"416","5a56481276d1c60001aaeb61","stops","english",-35,0,"Spanish","English",-2.02363551053007
"417","5a56481276d1c60001aaeb61","stops","english",45,1,"Spanish","English",1.81482842924842
"418","5a56481276d1c60001aaeb61","stops","english",30,1,"Spanish","English",1.09511644053996
"419","5a56481276d1c60001aaeb61","stops","english",-25,0,"Spanish","English",-1.54382751805776
"420","5a56481276d1c60001aaeb61","stops","english",35,1,"Spanish","English",1.33502043677611
"421","5ad9fe1b80491c000142e065","vowels","english",2,0,"Spanish","English",-0.248345938382515
"422","5ad9fe1b80491c000142e065","vowels","english",10,1,"Spanish","English",0.135500455595334
"423","5ad9fe1b80491c000142e065","vowels","english",5,1,"Spanish","English",-0.104403540640822
"424","5ad9fe1b80491c000142e065","vowels","english",3,0,"Spanish","English",-0.200365139135284
"425","5ad9fe1b80491c000142e065","vowels","english",1,0,"Spanish","English",-0.296326737629746
"426","5ad9fe1b80491c000142e065","vowels","english",11,1,"Spanish","English",0.183481254842565
"427","5ad9fe1b80491c000142e065","vowels","english",8,1,"Spanish","English",0.0395388571008718
"428","5ad9fe1b80491c000142e065","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"429","5ad9fe1b80491c000142e065","vowels","english",9,1,"Spanish","English",0.087519656348103
"430","5ad9fe1b80491c000142e065","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"431","5ad9fe1b80491c000142e065","vowels","english",4,1,"Spanish","English",-0.152384339888053
"432","5ad9fe1b80491c000142e065","vowels","english",11,1,"Spanish","English",0.183481254842565
"433","5ad9fe1b80491c000142e065","vowels","english",4,0,"Spanish","English",-0.152384339888053
"434","5ad9fe1b80491c000142e065","vowels","english",1,0,"Spanish","English",-0.296326737629746
"435","5ad9fe1b80491c000142e065","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"436","5ad9fe1b80491c000142e065","vowels","english",3,0,"Spanish","English",-0.200365139135284
"437","5ad9fe1b80491c000142e065","vowels","english",9,1,"Spanish","English",0.087519656348103
"438","5ad9fe1b80491c000142e065","vowels","english",5,1,"Spanish","English",-0.104403540640822
"439","5ad9fe1b80491c000142e065","vowels","english",2,0,"Spanish","English",-0.248345938382515
"440","5ad9fe1b80491c000142e065","vowels","english",8,1,"Spanish","English",0.0395388571008718
"441","5ad9fe1b80491c000142e065","vowels","english",10,1,"Spanish","English",0.135500455595334
"442","5ad9fe1b80491c000142e065","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"443","5ad9fe1b80491c000142e065","vowels","english",2,0,"Spanish","English",-0.248345938382515
"444","5ad9fe1b80491c000142e065","vowels","english",4,0,"Spanish","English",-0.152384339888053
"445","5ad9fe1b80491c000142e065","vowels","english",11,1,"Spanish","English",0.183481254842565
"446","5ad9fe1b80491c000142e065","vowels","english",9,1,"Spanish","English",0.087519656348103
"447","5ad9fe1b80491c000142e065","vowels","english",10,1,"Spanish","English",0.135500455595334
"448","5ad9fe1b80491c000142e065","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"449","5ad9fe1b80491c000142e065","vowels","english",1,0,"Spanish","English",-0.296326737629746
"450","5ad9fe1b80491c000142e065","vowels","english",8,1,"Spanish","English",0.0395388571008718
"451","5ad9fe1b80491c000142e065","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"452","5ad9fe1b80491c000142e065","vowels","english",3,0,"Spanish","English",-0.200365139135284
"453","5ad9fe1b80491c000142e065","vowels","english",5,1,"Spanish","English",-0.104403540640822
"454","5ad9fe1b80491c000142e065","vowels","english",10,1,"Spanish","English",0.135500455595334
"455","5ad9fe1b80491c000142e065","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"456","5ad9fe1b80491c000142e065","vowels","english",4,0,"Spanish","English",-0.152384339888053
"457","5ad9fe1b80491c000142e065","vowels","english",8,1,"Spanish","English",0.0395388571008718
"458","5ad9fe1b80491c000142e065","vowels","english",5,1,"Spanish","English",-0.104403540640822
"459","5ad9fe1b80491c000142e065","vowels","english",3,0,"Spanish","English",-0.200365139135284
"460","5ad9fe1b80491c000142e065","vowels","english",11,1,"Spanish","English",0.183481254842565
"461","5ad9fe1b80491c000142e065","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"462","5ad9fe1b80491c000142e065","vowels","english",1,0,"Spanish","English",-0.296326737629746
"463","5ad9fe1b80491c000142e065","vowels","english",9,1,"Spanish","English",0.087519656348103
"464","5ad9fe1b80491c000142e065","vowels","english",2,0,"Spanish","English",-0.248345938382515
"465","5ad9fe1b80491c000142e065","vowels","english",1,0,"Spanish","English",-0.296326737629746
"466","5ad9fe1b80491c000142e065","vowels","english",8,1,"Spanish","English",0.0395388571008718
"467","5ad9fe1b80491c000142e065","vowels","english",3,0,"Spanish","English",-0.200365139135284
"468","5ad9fe1b80491c000142e065","vowels","english",2,0,"Spanish","English",-0.248345938382515
"469","5ad9fe1b80491c000142e065","vowels","english",9,1,"Spanish","English",0.087519656348103
"470","5ad9fe1b80491c000142e065","vowels","english",5,1,"Spanish","English",-0.104403540640822
"471","5ad9fe1b80491c000142e065","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"472","5ad9fe1b80491c000142e065","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"473","5ad9fe1b80491c000142e065","vowels","english",10,1,"Spanish","English",0.135500455595334
"474","5ad9fe1b80491c000142e065","vowels","english",4,0,"Spanish","English",-0.152384339888053
"475","5ad9fe1b80491c000142e065","vowels","english",11,1,"Spanish","English",0.183481254842565
"476","5ad9fe1b80491c000142e065","stops","english",35,1,"Spanish","English",1.33502043677611
"477","5ad9fe1b80491c000142e065","stops","english",-35,0,"Spanish","English",-2.02363551053007
